udise,school_name,block,cluster,setting,grade,subject,score_out_of_10
21150107502,Hamamira Nodal U. P School,Anugola,BEDASASAN,Rural,Grade 5,Odia,8
21150107601,GOVINDAPUR PS,Anugola,Badakantakul,Rural,Grade 5,EVS,9
21150107601,GOVINDAPUR PS,Anugola,Badakantakul,Rural,Grade 5,English,7
21150107601,GOVINDAPUR PS,Anugola,Badakantakul,Rural,Grade 5,Maths,9
21150107601,GOVINDAPUR PS,Anugola,Badakantakul,Rural,Grade 5,Odia,10
21150107801,CHHELIAPADA PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,3
21150107801,CHHELIAPADA PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,2
21150107801,CHHELIAPADA PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,4
21150107801,CHHELIAPADA PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,5
21150107802,NATHASAHI PUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,5
21150107802,NATHASAHI PUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,6
21150107802,NATHASAHI PUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,5
21150107802,NATHASAHI PUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,7
21150107851,"PHS, CHHELIAPADA",Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,English,4
21150107851,"PHS, CHHELIAPADA",Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Maths,7
21150107851,"PHS, CHHELIAPADA",Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Odia,6
21150107851,"PHS, CHHELIAPADA",Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,SST,7
21150107851,"PHS, CHHELIAPADA",Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Science,5
21150107901,NUAGAON NEW UPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,8
21150107901,NUAGAON NEW UPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,9
21150107901,NUAGAON NEW UPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,9
21150107901,NUAGAON NEW UPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,6
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Rural,Grade 5,EVS,5
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Rural,Grade 5,English,5
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Rural,Grade 5,Maths,7
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Rural,Grade 5,Odia,6
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Rural,Grade 8,English,5
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Rural,Grade 8,Maths,7
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Rural,Grade 8,Odia,6
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Rural,Grade 8,SST,7
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Rural,Grade 8,Science,8
21150108101,Gopalpur Project UP school,Anugola,BANTALA,Rural,Grade 5,EVS,9
21150108101,Gopalpur Project UP school,Anugola,BANTALA,Rural,Grade 5,English,8
21150108101,Gopalpur Project UP school,Anugola,BANTALA,Rural,Grade 5,Maths,9
21150108101,Gopalpur Project UP school,Anugola,BANTALA,Rural,Grade 5,Odia,9
21150108101,Gopalpur Project UP school,Anugola,BANTALA,Rural,Grade 8,English,7
21150108101,Gopalpur Project UP school,Anugola,BANTALA,Rural,Grade 8,Maths,6
21150108101,Gopalpur Project UP school,Anugola,BANTALA,Rural,Grade 8,Odia,6
21150108101,Gopalpur Project UP school,Anugola,BANTALA,Rural,Grade 8,SST,5
21150108101,Gopalpur Project UP school,Anugola,BANTALA,Rural,Grade 8,Science,7
21150108401,Govt PS Bhubanpur,Anugola,BANTALA,Rural,Grade 5,EVS,7
21150108401,Govt PS Bhubanpur,Anugola,BANTALA,Rural,Grade 5,English,9
21150108401,Govt PS Bhubanpur,Anugola,BANTALA,Rural,Grade 5,Maths,8
21150108401,Govt PS Bhubanpur,Anugola,BANTALA,Rural,Grade 5,Odia,8
21150108501,Govindapur Sevashram,Anugola,BANTALA,Rural,Grade 5,EVS,5
21150108501,Govindapur Sevashram,Anugola,BANTALA,Rural,Grade 5,English,3
21150108501,Govindapur Sevashram,Anugola,BANTALA,Rural,Grade 5,Maths,6
21150108501,Govindapur Sevashram,Anugola,BANTALA,Rural,Grade 5,Odia,7
21150108601,ARADIHA PS,Anugola,GADATARAS,Rural,Grade 5,EVS,5
21150108601,ARADIHA PS,Anugola,GADATARAS,Rural,Grade 5,English,5
21150108601,ARADIHA PS,Anugola,GADATARAS,Rural,Grade 5,Maths,7
21150108601,ARADIHA PS,Anugola,GADATARAS,Rural,Grade 5,Odia,7
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Rural,Grade 5,EVS,7
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Rural,Grade 5,English,4
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Rural,Grade 5,Maths,3
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Rural,Grade 5,Odia,8
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Rural,Grade 8,English,3
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Rural,Grade 8,Maths,6
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Rural,Grade 8,Odia,5
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Rural,Grade 8,SST,6
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Rural,Grade 8,Science,4
21150108901,JAMUNDA CHASASAHI PS,Anugola,GADATARAS,Rural,Grade 5,EVS,9
21150108901,JAMUNDA CHASASAHI PS,Anugola,GADATARAS,Rural,Grade 5,English,9
21150108901,JAMUNDA CHASASAHI PS,Anugola,GADATARAS,Rural,Grade 5,Maths,9
21150108901,JAMUNDA CHASASAHI PS,Anugola,GADATARAS,Rural,Grade 5,Odia,9
21150109401,BADAKANJANI UP SCHOOL,Anugola,BEDASASAN,Rural,Grade 5,EVS,9
21150109401,BADAKANJANI UP SCHOOL,Anugola,BEDASASAN,Rural,Grade 5,English,7
21150109401,BADAKANJANI UP SCHOOL,Anugola,BEDASASAN,Rural,Grade 5,Maths,10
21150109401,BADAKANJANI UP SCHOOL,Anugola,BEDASASAN,Rural,Grade 5,Odia,9
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Rural,Grade 5,EVS,6
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Rural,Grade 5,English,6
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Rural,Grade 5,Maths,8
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Rural,Grade 5,Odia,8
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Rural,Grade 8,English,9
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Rural,Grade 8,Maths,7
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Rural,Grade 8,Odia,7
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Rural,Grade 8,SST,7
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Rural,Grade 8,Science,9
21150109902,Sarangapur p.p.s,Anugola,BEDASASAN,Rural,Grade 5,EVS,8
21150109902,Sarangapur p.p.s,Anugola,BEDASASAN,Rural,Grade 5,English,9
21150109902,Sarangapur p.p.s,Anugola,BEDASASAN,Rural,Grade 5,Maths,10
21150109902,Sarangapur p.p.s,Anugola,BEDASASAN,Rural,Grade 5,Odia,10
21150110001,SATARANG PRIMARY SCHOOL,Anugola,BEDASASAN,Rural,Grade 5,EVS,8
21150110001,SATARANG PRIMARY SCHOOL,Anugola,BEDASASAN,Rural,Grade 5,English,5
21150110001,SATARANG PRIMARY SCHOOL,Anugola,BEDASASAN,Rural,Grade 5,Maths,6
21150110001,SATARANG PRIMARY SCHOOL,Anugola,BEDASASAN,Rural,Grade 5,Odia,6
21150110201,BRUTI PS,Anugola,Jagannathpur,Rural,Grade 5,EVS,8
21150110201,BRUTI PS,Anugola,Jagannathpur,Rural,Grade 5,English,6
21150110201,BRUTI PS,Anugola,Jagannathpur,Rural,Grade 5,Maths,6
21150110201,BRUTI PS,Anugola,Jagannathpur,Rural,Grade 5,Odia,7
21150110301,HINSRIDA PS,Anugola,Jagannathpur,Rural,Grade 5,EVS,8
21150110301,HINSRIDA PS,Anugola,Jagannathpur,Rural,Grade 5,English,7
21150110301,HINSRIDA PS,Anugola,Jagannathpur,Rural,Grade 5,Maths,4
21150110301,HINSRIDA PS,Anugola,Jagannathpur,Rural,Grade 5,Odia,9
21150110402,JAGANNATHPUR UPS,Anugola,Jagannathpur,Rural,Grade 5,EVS,7
21150110402,JAGANNATHPUR UPS,Anugola,Jagannathpur,Rural,Grade 5,English,3
21150110402,JAGANNATHPUR UPS,Anugola,Jagannathpur,Rural,Grade 5,Maths,3
21150110402,JAGANNATHPUR UPS,Anugola,Jagannathpur,Rural,Grade 5,Odia,8
21150110402,JAGANNATHPUR UPS,Anugola,Jagannathpur,Rural,Grade 8,English,6
21150110402,JAGANNATHPUR UPS,Anugola,Jagannathpur,Rural,Grade 8,Maths,7
21150110402,JAGANNATHPUR UPS,Anugola,Jagannathpur,Rural,Grade 8,Odia,4
21150110402,JAGANNATHPUR UPS,Anugola,Jagannathpur,Rural,Grade 8,SST,8
21150110402,JAGANNATHPUR UPS,Anugola,Jagannathpur,Rural,Grade 8,Science,7
21150110501,KULANGI PS,Anugola,Jagannathpur,Rural,Grade 5,EVS,8
21150110501,KULANGI PS,Anugola,Jagannathpur,Rural,Grade 5,English,7
21150110501,KULANGI PS,Anugola,Jagannathpur,Rural,Grade 5,Maths,8
21150110501,KULANGI PS,Anugola,Jagannathpur,Rural,Grade 5,Odia,7
21150110701,TAKARSINGHA PUPS,Anugola,Jagannathpur,Rural,Grade 5,EVS,7
21150110701,TAKARSINGHA PUPS,Anugola,Jagannathpur,Rural,Grade 5,English,7
21150110701,TAKARSINGHA PUPS,Anugola,Jagannathpur,Rural,Grade 5,Maths,5
21150110701,TAKARSINGHA PUPS,Anugola,Jagannathpur,Rural,Grade 5,Odia,7
21150110701,TAKARSINGHA PUPS,Anugola,Jagannathpur,Rural,Grade 8,English,6
21150110701,TAKARSINGHA PUPS,Anugola,Jagannathpur,Rural,Grade 8,Maths,8
21150110701,TAKARSINGHA PUPS,Anugola,Jagannathpur,Rural,Grade 8,Odia,5
21150110701,TAKARSINGHA PUPS,Anugola,Jagannathpur,Rural,Grade 8,SST,7
21150110701,TAKARSINGHA PUPS,Anugola,Jagannathpur,Rural,Grade 8,Science,3
21150110801,TARAVA PS,Anugola,Jagannathpur,Rural,Grade 5,EVS,7
21150110801,TARAVA PS,Anugola,Jagannathpur,Rural,Grade 5,English,5
21150110801,TARAVA PS,Anugola,Jagannathpur,Rural,Grade 5,Maths,6
21150110801,TARAVA PS,Anugola,Jagannathpur,Rural,Grade 5,Odia,8
21150110901,Badibahal primary school,Anugola,Jhatakipasi,Rural,Grade 5,EVS,6
21150110901,Badibahal primary school,Anugola,Jhatakipasi,Rural,Grade 5,English,7
21150110901,Badibahal primary school,Anugola,Jhatakipasi,Rural,Grade 5,Maths,6
21150110901,Badibahal primary school,Anugola,Jhatakipasi,Rural,Grade 5,Odia,7
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Rural,Grade 5,EVS,7
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Rural,Grade 5,English,8
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Rural,Grade 5,Maths,6
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Rural,Grade 5,Odia,10
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Rural,Grade 8,English,7
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Rural,Grade 8,Maths,7
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Rural,Grade 8,Odia,5
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Rural,Grade 8,SST,5
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Rural,Grade 8,Science,7
21150111101,Jadupur project primary school,Anugola,Jhatakipasi,Rural,Grade 5,EVS,8
21150111101,Jadupur project primary school,Anugola,Jhatakipasi,Rural,Grade 5,English,7
21150111101,Jadupur project primary school,Anugola,Jhatakipasi,Rural,Grade 5,Maths,9
21150111101,Jadupur project primary school,Anugola,Jhatakipasi,Rural,Grade 5,Odia,8
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Rural,Grade 5,EVS,6
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Rural,Grade 5,English,9
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Rural,Grade 5,Maths,7
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Rural,Grade 5,Odia,6
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Rural,Grade 8,English,7
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Rural,Grade 8,Maths,6
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Rural,Grade 8,Odia,7
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Rural,Grade 8,SST,3
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Rural,Grade 8,Science,7
21150111203,GODISAHI PUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,6
21150111203,GODISAHI PUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,6
21150111203,GODISAHI PUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,4
21150111203,GODISAHI PUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,8
21150111205,KANGULA NUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,4
21150111205,KANGULA NUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,7
21150111205,KANGULA NUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,8
21150111205,KANGULA NUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,9
21150111205,KANGULA NUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,English,5
21150111205,KANGULA NUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Maths,6
21150111205,KANGULA NUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Odia,4
21150111205,KANGULA NUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,SST,7
21150111205,KANGULA NUPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Science,7
21150111206,Mundiasahi P. s,Anugola,Jhatakipasi,Rural,Grade 5,EVS,9
21150111206,Mundiasahi P. s,Anugola,Jhatakipasi,Rural,Grade 5,English,9
21150111206,Mundiasahi P. s,Anugola,Jhatakipasi,Rural,Grade 5,Maths,10
21150111206,Mundiasahi P. s,Anugola,Jhatakipasi,Rural,Grade 5,Odia,9
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Rural,Grade 5,EVS,6
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Rural,Grade 5,English,4
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Rural,Grade 5,Maths,5
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Rural,Grade 5,Odia,6
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Rural,Grade 8,English,7
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Rural,Grade 8,Maths,7
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Rural,Grade 8,Odia,7
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Rural,Grade 8,SST,9
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Rural,Grade 8,Science,5
21150111208,NUATIARSAHI PPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,6
21150111208,NUATIARSAHI PPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,9
21150111208,NUATIARSAHI PPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,9
21150111208,NUATIARSAHI PPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,8
21150111301,ANKULA PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,3
21150111301,ANKULA PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,10
21150111301,ANKULA PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,6
21150111301,ANKULA PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,5
21150111401,GOPINATHPUR PPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,7
21150111401,GOPINATHPUR PPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,8
21150111401,GOPINATHPUR PPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,8
21150111401,GOPINATHPUR PPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,9
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,5
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,5
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,6
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,6
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,English,4
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Maths,7
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Odia,5
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,SST,8
21150111501,KHALARI HS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Science,3
21150111601,KHAMAR (A)UPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,English,3
21150111601,KHAMAR (A)UPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Maths,4
21150111601,KHAMAR (A)UPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Odia,4
21150111601,KHAMAR (A)UPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,SST,8
21150111601,KHAMAR (A)UPS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 8,Science,5
21150111602,KHAMAR PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,4
21150111602,KHAMAR PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,4
21150111602,KHAMAR PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,7
21150111602,KHAMAR PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,4
21150111701,SOMANTHPUR PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,EVS,6
21150111701,SOMANTHPUR PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,English,8
21150111701,SOMANTHPUR PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Maths,5
21150111701,SOMANTHPUR PS,Anugola,KHAMAR PS CLUSTER,Rural,Grade 5,Odia,7
21150111901,KHINDA UPS,Anugola,GADATARAS,Rural,Grade 5,EVS,4
21150111901,KHINDA UPS,Anugola,GADATARAS,Rural,Grade 5,English,6
21150111901,KHINDA UPS,Anugola,GADATARAS,Rural,Grade 5,Maths,5
21150111901,KHINDA UPS,Anugola,GADATARAS,Rural,Grade 5,Odia,6
21150111901,KHINDA UPS,Anugola,GADATARAS,Rural,Grade 8,English,5
21150111901,KHINDA UPS,Anugola,GADATARAS,Rural,Grade 8,Maths,6
21150111901,KHINDA UPS,Anugola,GADATARAS,Rural,Grade 8,Odia,5
21150111901,KHINDA UPS,Anugola,GADATARAS,Rural,Grade 8,SST,7
21150111901,KHINDA UPS,Anugola,GADATARAS,Rural,Grade 8,Science,6
21150112101,MARANDA PS,Anugola,GADATARAS,Rural,Grade 5,EVS,9
21150112101,MARANDA PS,Anugola,GADATARAS,Rural,Grade 5,English,9
21150112101,MARANDA PS,Anugola,GADATARAS,Rural,Grade 5,Maths,9
21150112101,MARANDA PS,Anugola,GADATARAS,Rural,Grade 5,Odia,9
21150112201,TELIBHUIN PS,Anugola,GADATARAS,Rural,Grade 5,EVS,3
21150112201,TELIBHUIN PS,Anugola,GADATARAS,Rural,Grade 5,English,4
21150112201,TELIBHUIN PS,Anugola,GADATARAS,Rural,Grade 5,Maths,3
21150112201,TELIBHUIN PS,Anugola,GADATARAS,Rural,Grade 5,Odia,3
21150112401,Baghamunda PS,Anugola,Tainsi Cluster,Rural,Grade 5,EVS,5
21150112401,Baghamunda PS,Anugola,Tainsi Cluster,Rural,Grade 5,English,5
21150112401,Baghamunda PS,Anugola,Tainsi Cluster,Rural,Grade 5,Maths,7
21150112401,Baghamunda PS,Anugola,Tainsi Cluster,Rural,Grade 5,Odia,6
21150112402,Baghamunda Ashram School,Anugola,Tainsi Cluster,Rural,Grade 5,EVS,3
21150112402,Baghamunda Ashram School,Anugola,Tainsi Cluster,Rural,Grade 5,English,4
21150112402,Baghamunda Ashram School,Anugola,Tainsi Cluster,Rural,Grade 5,Maths,4
21150112402,Baghamunda Ashram School,Anugola,Tainsi Cluster,Rural,Grade 5,Odia,6
21150112402,Baghamunda Ashram School,Anugola,Tainsi Cluster,Rural,Grade 8,English,2
21150112402,Baghamunda Ashram School,Anugola,Tainsi Cluster,Rural,Grade 8,Maths,6
21150112402,Baghamunda Ashram School,Anugola,Tainsi Cluster,Rural,Grade 8,Odia,5
21150112402,Baghamunda Ashram School,Anugola,Tainsi Cluster,Rural,Grade 8,SST,5
21150112402,Baghamunda Ashram School,Anugola,Tainsi Cluster,Rural,Grade 8,Science,2
21150112601,Dalaki PS,Anugola,Tainsi Cluster,Rural,Grade 5,EVS,7
21150112601,Dalaki PS,Anugola,Tainsi Cluster,Rural,Grade 5,English,4
21150112601,Dalaki PS,Anugola,Tainsi Cluster,Rural,Grade 5,Maths,7
21150112601,Dalaki PS,Anugola,Tainsi Cluster,Rural,Grade 5,Odia,8
21150112701,Dalasingha PS,Anugola,Tainsi Cluster,Rural,Grade 5,EVS,6
21150112701,Dalasingha PS,Anugola,Tainsi Cluster,Rural,Grade 5,English,6
21150112701,Dalasingha PS,Anugola,Tainsi Cluster,Rural,Grade 5,Maths,7
21150112701,Dalasingha PS,Anugola,Tainsi Cluster,Rural,Grade 5,Odia,6
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Rural,Grade 5,EVS,6
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Rural,Grade 5,English,8
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Rural,Grade 5,Maths,8
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Rural,Grade 5,Odia,8
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Rural,Grade 8,English,5
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Rural,Grade 8,Maths,4
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Rural,Grade 8,Odia,5
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Rural,Grade 8,SST,3
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Rural,Grade 8,Science,5
21150113101,LAIMUNDA OLABERI PS,Anugola,Tainsi Cluster,Rural,Grade 5,EVS,7
21150113101,LAIMUNDA OLABERI PS,Anugola,Tainsi Cluster,Rural,Grade 5,English,8
21150113101,LAIMUNDA OLABERI PS,Anugola,Tainsi Cluster,Rural,Grade 5,Maths,8
21150113101,LAIMUNDA OLABERI PS,Anugola,Tainsi Cluster,Rural,Grade 5,Odia,8
21150113401,Jayanti Nagar PS,Anugola,Tainsi Cluster,Rural,Grade 5,EVS,5
21150113401,Jayanti Nagar PS,Anugola,Tainsi Cluster,Rural,Grade 5,English,4
21150113401,Jayanti Nagar PS,Anugola,Tainsi Cluster,Rural,Grade 5,Maths,6
21150113401,Jayanti Nagar PS,Anugola,Tainsi Cluster,Rural,Grade 5,Odia,7
21150113501,Badabahal primary school,Anugola,PNHS Kumurisingha,Rural,Grade 5,EVS,9
21150113501,Badabahal primary school,Anugola,PNHS Kumurisingha,Rural,Grade 5,English,6
21150113501,Badabahal primary school,Anugola,PNHS Kumurisingha,Rural,Grade 5,Maths,6
21150113501,Badabahal primary school,Anugola,PNHS Kumurisingha,Rural,Grade 5,Odia,6
21150113801,Kabulipal Primary School,Anugola,PNHS Kumurisingha,Rural,Grade 5,EVS,4
21150113801,Kabulipal Primary School,Anugola,PNHS Kumurisingha,Rural,Grade 5,English,7
21150113801,Kabulipal Primary School,Anugola,PNHS Kumurisingha,Rural,Grade 5,Maths,4
21150113801,Kabulipal Primary School,Anugola,PNHS Kumurisingha,Rural,Grade 5,Odia,9
21150113901,PNHS KUMURISINGHA,Anugola,PNHS Kumurisingha,Rural,Grade 8,English,3
21150113901,PNHS KUMURISINGHA,Anugola,PNHS Kumurisingha,Rural,Grade 8,Maths,4
21150113901,PNHS KUMURISINGHA,Anugola,PNHS Kumurisingha,Rural,Grade 8,Odia,6
21150113901,PNHS KUMURISINGHA,Anugola,PNHS Kumurisingha,Rural,Grade 8,SST,3
21150113901,PNHS KUMURISINGHA,Anugola,PNHS Kumurisingha,Rural,Grade 8,Science,5
21150113903,Kumurisingha p s,Anugola,PNHS Kumurisingha,Rural,Grade 5,EVS,5
21150113903,Kumurisingha p s,Anugola,PNHS Kumurisingha,Rural,Grade 5,English,3
21150113903,Kumurisingha p s,Anugola,PNHS Kumurisingha,Rural,Grade 5,Maths,5
21150113903,Kumurisingha p s,Anugola,PNHS Kumurisingha,Rural,Grade 5,Odia,7
21150114001,Gadataila primary school,Anugola,BANTALA,Rural,Grade 5,EVS,8
21150114001,Gadataila primary school,Anugola,BANTALA,Rural,Grade 5,English,10
21150114001,Gadataila primary school,Anugola,BANTALA,Rural,Grade 5,Maths,10
21150114001,Gadataila primary school,Anugola,BANTALA,Rural,Grade 5,Odia,7
21150114002,Pateli PUPS,Anugola,BANTALA,Rural,Grade 5,EVS,10
21150114002,Pateli PUPS,Anugola,BANTALA,Rural,Grade 5,English,9
21150114002,Pateli PUPS,Anugola,BANTALA,Rural,Grade 5,Maths,9
21150114002,Pateli PUPS,Anugola,BANTALA,Rural,Grade 5,Odia,10
21150114002,Pateli PUPS,Anugola,BANTALA,Rural,Grade 8,English,5
21150114002,Pateli PUPS,Anugola,BANTALA,Rural,Grade 8,Maths,9
21150114002,Pateli PUPS,Anugola,BANTALA,Rural,Grade 8,Odia,7
21150114002,Pateli PUPS,Anugola,BANTALA,Rural,Grade 8,SST,6
21150114002,Pateli PUPS,Anugola,BANTALA,Rural,Grade 8,Science,4
21150114101,Ramaberani ps,Anugola,PNHS Kumurisingha,Rural,Grade 5,EVS,7
21150114101,Ramaberani ps,Anugola,PNHS Kumurisingha,Rural,Grade 5,English,4
21150114101,Ramaberani ps,Anugola,PNHS Kumurisingha,Rural,Grade 5,Maths,7
21150114101,Ramaberani ps,Anugola,PNHS Kumurisingha,Rural,Grade 5,Odia,8
21150114501,"GOVT. UPS, KANDHAKOILI",Anugola,Saradhapur,Rural,Grade 5,EVS,6
21150114501,"GOVT. UPS, KANDHAKOILI",Anugola,Saradhapur,Rural,Grade 5,English,7
21150114501,"GOVT. UPS, KANDHAKOILI",Anugola,Saradhapur,Rural,Grade 5,Maths,7
